Pendidikan Agama,Pendidikan Pancasila,Bahasa Inggris,Bahasa Mandarin,Matematika (Umum),Biologi,Fisika,Kimia,Geografi,Sejarah,Sosiologi,Ekonomi,"Pendidikan Jasmani, Olahraga, dan Kesehatan",Informatika,Seni Musik,Bahasa Indonesia,Rata-rata,Pendidikan Agama (Next Sem),Pendidikan Pancasila (Next Sem),Bahasa Inggris (Next Sem),Bahasa Mandarin (Next Sem),Matematika (Umum) (Next Sem),Biologi (Next Sem),Fisika (Next Sem),Kimia (Next Sem),Geografi (Next Sem),Sejarah (Next Sem),Sosiologi (Next Sem),Ekonomi (Next Sem),"Pendidikan Jasmani, Olahraga, dan Kesehatan (Next Sem)",Informatika (Next Sem),Seni Musik (Next Sem),Bahasa Indonesia (Next Sem),Rata-rata (Next Sem)
67.61088205769856,73.25845247176048,73.00116356761848,67.23255716689334,77.36030464612547,84.20219616493283,72.49379926324958,75.10393507703758,73.00142201474537,69.01090628613287,63.47502824665866,69.04996222019192,65.61903773091008,81.09934002596432,72.00328116605255,70.84923299043288,72.14821881852532,67,66,78,69,78,82,69,75,74,68,65,75,62,82,77,70,72.31
85.78032486987215,75.72580023165368,77.50023555591035,81.67491709217622,86.47840070305053,83.84298097177705,82.57618145851252,81.7251444221132,83.335735023567,82.34282027157938,76.18469437204844,81.56495185409888,75.96611245134436,81.73996846043724,78.93131603849191,94.03146385984742,81.83756547728002,89,80,80,84,84,86,89,80,80,83,79,82,81,79,74,98,83.0
71.26218075314753,64.44045484059815,70.79075161852147,74.05844640009553,79.82847240266871,68.5143906722125,63.5495128017879,75.545837729061,64.55865914240783,69.28087546436866,70.17355024435112,71.11348540540556,74.90747495727777,68.04348126047415,70.0930064110723,71.39030090715916,70.47193006316309,72,66,72,73,83,67,65,77,61,74,70,68,75,65,68,70,70.38
77.96708692832507,77.70823301427075,79.39912601684404,81.43829468893982,79.18226771898598,79.48702475827723,69.30798130699876,77.47023563655954,79.61663488073918,80.86380311358339,73.75734326956217,73.92390076628791,74.34859376431315,79.90116664018785,82.38850241535218,75.18179660427313,77.62137447021875,89,85,86,84,77,88,67,81,88,82,77,73,76,82,86,81,81.38
83.41298183528194,79.49056931296965,78.25174138133451,77.81624911805685,82.60622709015747,80.50105935108203,90.25229740538488,74.61204705216007,81.46367877729656,76.22716521808913,74.52673533220347,78.81883458197183,79.55993266418187,93.46403804244716,77.95244118873067,73.22227661972327,80.13614218569197,82,78,82,70,79,81,90,70,80,79,71,82,77,88,80,74,78.94
71.73040122958152,59.99214745437774,69.90556372908826,70.44547405358539,74.33834955683564,75.23345888924882,67.84749954757099,69.61227756895991,66.53474348905623,64.72503486807112,71.91482153901275,63.997419899126584,68.29221313925026,65.3894778426134,73.11376357356089,79.37249813844203,69.52782153239885,80,58,78,80,89,77,71,75,71,73,79,68,73,74,73,83,75.12
68.19443330567434,65.43728080520316,74.07793879294066,74.78086219947978,75.79566975347748,72.47077064351927,73.69917672556385,76.53992527239402,79.90452768291519,64.92712936809959,72.85767602453369,75.77141718939632,70.11249269663732,83.3582213785275,71.5253238185473,74.49590978465459,73.37179721509776,77,73,74,77,81,77,80,82,88,70,78,75,73,86,75,78,77.75
61.573773783866095,55.83723935564517,49.56079806063255,56.650390665071974,63.94086607928984,57.109187665728946,54.561491792359746,63.42202434716825,57.139788819539376,56.24285923140355,59.540943747971184,62.64741434774858,70.70223095831737,62.92984383794175,64.59286313159636,56.263832304715365,59.54472175806225,59,60,50,56,63,59,53,68,61,56,60,60,69,60,64,56,59.62
64.74872126348117,70.18971854142417,70.41391136962653,64.48549808650557,69.00158914380849,71.8746498019242,71.68002876841895,72.39950106024992,71.33288544401577,67.34301849697827,67.30855866008434,63.883304803359174,78.80193698925403,69.94531361642503,68.75379651435429,65.23410138606626,69.21228337162351,88,91,94,85,79,89,90,81,80,86,86,91,93,77,83,84,86.06
88.4154487546731,68.37051908191972,71.59291961500384,75.8163434244645,76.73822407175558,78.52681951911262,82.77520178188051,76.26794752033776,68.45700524320085,72.45243361742529,75.27632110560363,84.07828945056332,66.74813185091271,79.75004176916033,74.63673109076629,77.9263119191816,76.11429311349761,91,69,69,77,78,73,84,75,66,75,75,84,67,80,74,82,76.19
68.2511105069961,64.54892093954413,72.51544798718241,72.03323922570387,73.62136891887437,68.69456091328259,65.76197397357652,60.96714911505655,72.85795043087279,70.88053150239568,63.932170925855964,66.06821572369263,66.42729003041856,61.34616193026367,64.67267210715009,63.09193230614399,67.22941853356312,73,62,71,73,77,68,67,60,66,71,60,70,70,59,62,61,66.88
81.0996614602185,79.46856902801036,75.02703191532444,93.27500767250558,89.42476017480433,79.26695941205826,84.52416350292623,85.24938196876465,89.11748579352556,79.06903138635779,88.6225904395703,80.4225299986235,76.48274449881511,86.78273931623066,89.61584864027031,96.1016013873116,84.59688166220732,79,78,75,92,89,75,78,86,90,80,90,79,75,85,84,98,83.31
61.85066678474577,71.34389153560079,65.80028689122918,71.766086662817,60.49684535404059,61.53544423170402,63.96991899436442,68.24411333853726,64.64388677750506,71.14456482976394,72.98376620148642,70.84718081642362,75.94323130850118,69.92842625747356,61.764809558496005,74.66617567788853,67.93308095128609,65,71,69,81,65,69,70,73,76,72,74,72,82,75,70,79,72.69
69.77399638848509,77.35187006494293,80.66844864929061,75.08321762016708,65.31898350069183,68.20871673396611,79.41349990094075,71.954164138301,73.1976452412259,76.59389964733312,76.28139187691669,74.19377662844238,71.75643571041275,71.2364353378533,77.08927169297179,75.56762522185404,73.9805861471122,73,81,85,78,61,65,82,74,76,77,72,74,74,70,77,76,74.69
74.3672028833415,81.06426445139616,75.00853231078153,71.39539201475849,71.85884939191372,70.75999870488162,74.29165280341202,81.82232427811141,71.6282269812779,76.59608169152096,72.37025615829339,74.35215768007326,68.1034968265042,74.55101174064777,74.68517598740564,78.35514260660892,74.45061040693304,76,79,73,67,69,72,77,82,70,77,70,75,70,73,72,77,73.69
83.32277101160743,76.21440582057035,87.62735766554829,83.25788164644055,83.19833403121801,82.16045467840488,79.61757920921947,83.2953781440742,84.58430862497349,73.4718879886028,79.5125622586001,80.93163159331263,83.48721947380196,88.1729214749662,78.34766237234666,79.71655721124137,81.68243207530803,86,75,88,83,82,82,78,80,85,72,76,83,83,85,78,79,80.94
65.25801869087006,63.8130512935801,66.0847567685415,71.67470034404266,62.551511767281085,69.95976121986732,59.31117809401113,65.01399926189178,66.17324274301288,76.19498760867313,66.44667772033937,56.814471876848216,57.82624470979656,67.99083717583622,70.88954352305235,69.69796853223907,65.98130945811772,72,60,70,73,63,73,68,71,73,79,73,61,67,76,77,71,70.44
81.65366928977976,86.62711674830314,78.11786265708915,85.29037154090894,72.65574433564271,76.29107959608447,71.78061178611573,79.44159225742584,80.58451267444309,81.3863262219074,81.12523552521048,76.17805210671617,79.86461453870872,73.32858541774605,87.63196363643605,79.2976883962848,79.45343917055015,84,89,75,83,69,78,64,80,78,78,75,74,84,71,89,76,77.94
72.60673470987949,82.99586694731835,68.8399326373518,69.42322973493809,69.57006368075511,74.71180839660053,77.20932345328592,78.74954264568711,87.91114189257279,63.80400303409412,78.09484325072002,72.26551244223678,72.11908956065407,71.95230466382856,70.50731695105807,83.4737894781152,74.6396564674435,70,88,70,64,65,74,76,81,91,62,78,69,72,69,71,82,73.88
74.30394337982976,70.20843663754711,76.84753550719525,62.529811918265864,63.43893108810561,59.2026180837868,66.5953840441438,70.90094937828401,70.60674963442192,70.83916630005965,63.03717258942983,74.10823045783035,71.29059433595523,73.75772815209024,60.62864585680998,71.6499110387492,68.74661302515653,82,75,81,66,67,63,69,75,73,77,68,76,76,81,57,79,72.81
71.37169117172871,75.32390110855954,79.98234186449827,77.76598540259592,73.05281747241976,77.34188315223844,69.65284079509814,83.06185435080783,76.2840972738351,82.90326709259298,74.67785893583614,74.69263742928344,73.48958343812711,81.69138702978172,73.76336158467397,80.53349453339223,76.59931266471683,82,89,86,86,85,78,76,95,85,87,81,87,79,83,81,82,83.88
74.0830364895209,66.11548197840925,73.14372813893502,70.09975740605312,76.16481209627904,70.0432597994949,80.62517398144044,75.53991917610222,75.10731850407366,79.27475916680527,80.81483314824666,75.89480471901909,72.1392969801209,67.12545039730671,72.56504969269145,72.90923724462755,73.85286993244537,77,65,72,72,78,70,75,76,80,81,78,72,75,66,77,77,74.44
72.53420287916751,70.2731812085159,75.43858047446317,68.93399925785258,71.71370977994131,77.91885283019047,73.70804168398087,71.6987279057632,68.98919340453014,68.83275863063115,67.74584934944629,69.29388128529153,75.7772448079276,70.88947425774468,65.25005026729987,80.83976207950494,71.8648443813907,76,73,81,75,79,82,84,73,73,73,67,76,81,75,72,85,76.56
76.94883638067591,68.31429342238425,73.13976578874598,75.90344233909218,83.87197089143697,69.80844813365574,80.22921402172983,82.3464425598118,72.20573889957724,73.96144233064892,70.16746418808124,74.33170471954857,75.16606055323544,78.64726041536194,80.79992778005233,71.60853010184186,75.4656589078675,87,72,82,76,89,74,79,89,74,80,71,73,77,88,85,77,79.56
63.236806694561224,72.96720811930999,74.5411196655344,74.3205204541164,71.44006577814598,73.69719251401087,80.65065605745244,74.98210286050374,71.20658989067577,70.57244293021122,72.22417022730254,81.2571318248444,72.15692846806022,72.97446029308766,70.66186416100967,78.56834880290101,73.46610054635798,64,75,73,73,75,76,79,69,72,72,69,79,71,74,78,82,73.81
85.36677299997962,77.82065197341318,75.98145124518337,75.75150089212741,63.64605278232751,79.29334104768033,76.23841880623546,77.70929697955987,72.01027575583771,73.64530233137079,73.51246204374037,80.67570164662143,73.67378754324078,85.98088833680522,77.72189882133142,69.18917342627758,76.13856103948325,84,80,76,73,57,80,74,79,68,75,78,80,68,86,76,66,75.0
77.66792190634544,75.05227776182315,67.33874102350511,86.30800807317418,81.82636608370525,80.97668996210179,79.13767167410376,71.40056552914304,75.89256767482804,82.5195572465253,73.05455322369272,65.65180679135116,77.1751233337006,77.60186560246754,78.98847045467878,81.95324659017791,77.03408955820774,73,80,65,87,85,86,81,70,75,84,74,64,69,75,78,82,76.75
86.1181131418828,84.22393310694636,88.9077410211603,75.33523517666018,85.45299315311371,86.06277589741147,76.73227265032556,75.41573103731481,79.20037344834876,79.6223768681503,86.69718139823891,79.85739016227129,78.64834148932074,79.87191539725396,88.52324575149781,82.99530095261152,82.10405754078178,93,89,98,80,96,93,82,83,85,90,95,85,71,88,95,98,88.81
67.91466737908121,68.2608950123605,75.27122417749837,65.06506387284955,75.38846396056628,69.86340400047328,68.00882559598902,81.31542499553717,63.53272505687278,67.04249370803073,62.64876631004576,73.5732323585466,77.25686717412415,77.16053641288896,74.93066627159578,67.82282016688593,70.94100477833413,67,70,76,60,72,67,69,82,68,67,63,70,77,84,76,66,70.88
83.8389619858321,77.30931801081101,95.8445345491903,88.01005726402367,83.20538234893392,92.30545131821617,80.80134428948134,87.6982770443947,84.80202120182716,88.85855257268284,85.34729917735073,78.41052741772522,86.04304873663152,90.90948758265814,85.51908484401142,89.54074248122677,86.15275567656232,85,76,98,86,82,94,80,87,84,87,86,79,86,90,85,93,86.12
60.01191357401722,65.10825703603822,62.117008726944604,68.97446520291103,65.39701881369747,68.68992938407055,70.67811313317682,68.69765387799443,66.60515317385571,60.24849970983046,65.22563044905299,62.574108992308325,63.519241218866355,63.36689024863624,60.33993312847627,55.45286805671754,64.18791779541215,62,74,60,69,72,76,69,76,72,67,71,69,70,70,66,60,68.94
70.90035928318325,75.20797178444288,67.50018929768463,74.3194857071802,83.74241664637691,79.35635730108328,82.45878207042473,76.19671390948571,80.07862363975431,70.62125087248315,71.01937318971216,60.54537349413472,80.17180189503358,81.94269442392151,71.47518829808573,72.97131599283591,74.90674361286392,66,75,65,71,79,87,85,81,81,68,73,68,82,82,72,76,75.69
74.17227546396806,79.85485378981033,83.56624875893908,69.22772616301768,79.98877868563413,76.55822717382715,78.50855799225633,80.23655604079433,77.00057383855876,77.42365176539397,76.87221019464968,82.79316704136428,80.03538583306036,79.04450372110968,71.58682742696146,76.0486873163571,77.6823894503564,72,82,80,64,83,75,81,83,78,80,81,85,82,80,70,77,78.31
80.89830514037104,76.59344220429479,79.70261668662086,85.23751834031334,81.59798968471925,76.87075102717388,73.85001348769653,63.637211358395675,75.5630347263109,74.77489685959092,78.35679031065204,75.63543320380172,74.8030340414912,67.50796468613906,71.70512019292484,78.78821454267796,75.97014603082337,78,72,78,86,82,77,68,64,75,72,75,78,68,64,72,77,74.12
80.4660405565605,71.39887548216892,73.52555776876764,76.64889318566105,67.83203271989578,73.72057261732424,68.18405186923624,76.21062459335208,72.64351764065569,73.37876147080422,67.97350941380408,75.42166419895095,82.31006700705211,66.846943923756,70.18770736265941,73.04453977173749,73.11208497389914,77,74,73,74,68,69,67,73,72,68,63,73,82,64,72,75,71.5
77.89141980819271,71.16165732176628,59.794237297499926,80.75533621903375,77.76191934613433,65.2446510957803,70.92154478931585,81.80030089585026,81.19837084050296,78.65258886160835,73.07882657841431,74.37432584227618,73.304759722583,79.60058766455782,69.58017671573808,69.9303904737926,74.06569334206543,74,63,61,79,68,57,58,66,70,68,73,61,67,74,59,68,66.62
77.58636826088592,72.31318804914802,79.42733210397488,69.17743429180311,72.26110352501172,67.92293040248607,72.57180873382367,65.14226064171184,70.09682822193102,65.35372600206526,76.00461149266214,76.11794202550409,63.88368167428411,79.2044240542087,85.0220709588051,72.76502726038754,72.80317110616832,75,68,74,68,73,68,73,65,67,64,68,79,64,79,87,75,71.69
68.84760491415571,86.17482917029417,65.45833372376639,72.15370854962443,72.95128757843855,78.77891431754101,73.85187109091288,69.56000673633667,67.29725436333916,70.34406711404826,67.01853941055322,72.29230281420236,69.23219531597651,64.58298724883018,78.32890515715346,69.56481359813374,71.65235131895668,75,89,66,74,77,81,73,71,71,76,67,69,64,67,74,71,72.81
72.90732646022856,78.40671481266742,79.58986831494342,70.51567685720995,80.90624882073394,74.0122226416538,87.80315453105906,81.8678130454888,77.24851053455855,75.52217163351837,78.723171947287,82.31196419302158,79.12053984217913,78.16221644942084,79.53986193919461,76.22871582892036,78.30413611575534,78,83,86,73,73,77,89,78,80,78,84,89,92,84,85,89,82.38
75.06904779561005,66.35611523530022,81.65370858408707,78.27906633143405,72.91779820965809,86.27875233660143,77.22015983178717,71.60435956994925,81.06876453717753,78.77531851237156,78.75797735724633,74.65629940656729,79.03755604871542,75.47628597871976,79.56478468805444,67.26035515977205,76.49852184894074,72,68,85,71,70,85,75,74,78,76,79,74,82,77,90,64,76.25
69.36608470880078,80.14622751273771,67.70011474669523,68.5162605362308,69.29564533144686,65.46142134425352,60.49404814255547,70.38252003107867,72.21474914410501,71.27292668100347,70.81105921395731,71.75065637794867,76.64965938145056,70.58322109405066,68.66503913826038,70.12982459925631,70.21496612398947,77,92,67,73,71,65,63,71,78,76,75,78,76,72,75,71,73.75
82.39473317595014,86.5581337698825,76.35728068132036,79.99266831231067,81.18978658684605,74.53510934352214,79.60008521323084,72.16963009045578,70.65274785846925,81.33173141662753,77.57862567051234,80.50940141527235,79.4085244921245,74.61599913384727,79.27172786734457,73.33249285209197,78.09366736748802,80,92,76,83,74,77,82,73,64,79,75,84,76,76,78,77,77.88
83.49135939439005,69.75664588008323,75.55757124954013,71.3251396641468,79.38860347118703,74.87934074797553,73.94316400627699,80.80250532964081,76.68365056277081,79.11971983406288,71.62986792179572,69.51241288474552,77.0725374145837,74.94226582690939,79.66867096665277,76.13695534107029,75.86940065598947,82,72,76,74,85,76,78,78,74,74,68,74,78,74,80,78,76.31
80.08968729036796,70.94739794448859,88.5064952922661,78.24310066903465,82.5522454458908,74.88385224309667,80.60436010528151,72.55008677657108,81.32464978549316,77.28444017226565,79.21026311387264,82.5541807448453,72.90160903809341,75.64185194113082,81.35093199962864,89.55541796692854,79.26253565807848,87,76,98,77,88,75,89,78,86,81,87,80,86,80,81,84,83.31
77.45773253631066,81.10382479923773,77.61328686032567,87.85937218339956,69.41203587479178,78.62124943296486,70.02042404180776,65.61528635693449,79.63545447520715,78.84563319035536,76.72395952090706,77.6171737594193,93.63964137997435,76.8572685194609,80.69876601586844,74.90132011154866,77.91390181615711,73,78,75,91,65,85,69,70,77,81,72,73,97,76,80,72,77.12
72.33118782059266,69.66385657011156,68.80243253174099,79.94951760639127,76.74094976131134,71.53875818238579,59.33396526566981,69.0499788291268,84.37016276741507,69.7017166121911,76.37111280565793,78.06473695515265,71.94984452466952,66.64591678604889,58.6784632864752,74.27584098843441,71.71677758083594,74,78,74,82,80,79,62,80,89,73,84,82,78,71,57,75,76.12
68.12531478489741,73.07984705845362,65.94999310106833,70.87290709666415,72.36769007352042,73.54206270423664,66.62498386225309,78.18364954282191,69.2146208753553,63.82674749674893,71.65397769919784,72.37097134414746,73.00204196487395,79.00975681744055,71.01685061533585,71.6009966771713,71.27765073213666,60,75,67,72,73,70,66,77,69,66,70,69,77,77,74,78,71.25
73.22054611945083,82.8392355400558,79.65801334600683,76.63632938914549,69.21309455828899,85.95852900089174,72.59806820333601,75.78007797876778,80.52819058099632,72.75367838253287,71.26891913435058,68.11673011211298,82.34145279014449,76.0105368019847,93.37281848798295,73.76469269746194,77.12880707021938,75,83,82,74,75,86,74,78,81,77,70,71,86,79,98,72,78.81
73.44459621002272,75.22488647574032,79.26752460285977,75.70083463324077,81.11351239717989,73.15890937722405,71.14389273484942,69.06077763012179,66.93398048748134,75.46150622979204,76.54694976520122,74.8946661897514,84.26888031310314,84.192002375208,76.37783638994482,69.08224576120752,75.36706259830801,73,76,79,75,83,70,72,68,61,72,74,80,86,85,75,68,74.81
72.061966489904,71.89638506059394,71.60981721878896,71.40689751068803,71.62817755155523,72.96278395069045,71.71778653610147,75.93710457330721,76.69733560970356,70.3422665942668,81.25081866021442,69.99518052097619,66.80648896110257,76.79938238700451,70.80845135810756,76.50194938396619,73.02642452293568,80,75,79,73,80,79,82,89,83,81,92,75,73,83,74,80,79.88
63.56829391104126,82.54891662395924,78.94810395674592,68.0842541707289,68.19275129731248,83.94796643703155,71.89973739905412,71.41571267288079,64.2563764457975,73.83274588853614,74.44803884236515,79.16410240039133,68.59124477562153,67.98520295534087,77.84145009042629,80.62028727267924,73.45907407124452,67,78,87,76,68,91,79,81,69,73,78,82,73,73,82,87,77.75
73.53256272335271,86.79589491044084,81.57603368637623,86.84735117431535,81.03722267135404,68.77693489150238,80.62848756736193,86.68904357229847,76.91959438352356,79.44849963440487,80.50765696118724,66.89075507959971,89.74506235612951,76.88144607945625,83.91700164130611,80.95481879820107,80.07177288317564,73,86,81,85,81,73,78,86,77,78,81,59,91,74,81,80,79.0
78.33023833761764,74.07242366796125,70.86752169821597,67.57456759322444,76.03139656273154,62.67493653604776,75.27159515720031,66.54691929804648,78.30356136560404,72.84864076913432,75.26276189507139,72.45208712494444,63.28025758011586,67.73849723884415,75.40408974387776,72.87542214262007,71.84593229445358,87,76,70,69,81,70,87,67,81,84,74,78,61,71,88,80,76.5
83.64043643237855,79.75185972103606,72.9019774523369,73.75516621724702,78.25007385846638,66.16526657584967,86.10269633396513,79.94422058773799,83.87065989109456,69.83246720180435,83.95831270762648,88.89298146098893,71.13109512896361,81.59249588036903,77.74103662928665,70.01331766460898,77.97150398398502,85,81,76,73,79,68,85,84,84,71,81,84,67,83,75,72,78.0
76.45345659708988,78.15705276201727,70.9834039744863,79.81861933910665,65.65521970388454,66.51525600558232,74.67202371577429,74.11596312769188,70.40616929571,78.03700891768996,76.64350830891028,78.27973209250061,73.37335456106919,77.00193807772223,71.76078522268055,84.25813018826351,74.75822636813622,80,80,70,81,67,64,72,77,75,78,79,82,72,77,74,91,76.19
69.84886513325397,84.43808113115546,74.08603371931093,67.03403953602019,80.75199073630691,74.54110092583869,78.16721447576508,80.03087357657687,75.60137175458902,70.95038975979982,78.79016087221015,73.91537152113688,77.340883076906,63.14294111490659,76.14650256891315,70.71866485813874,74.71903029755177,69,83,72,63,81,74,84,87,72,65,75,74,81,62,78,68,74.25
88.7604324458286,83.60932099938142,81.69317298918244,82.92543422668706,75.50167999555237,88.61016771257623,90.45073635202047,82.45845181267704,88.44590210280414,77.64814326657329,76.50831642881104,80.69850800358057,82.66858945177545,78.52395085372035,83.18272521177838,82.02583167030302,82.73196022020323,85,83,85,79,79,89,91,81,85,77,75,85,84,79,87,82,82.88
74.13554786848486,81.72104683219875,83.44472295754775,79.9844283328921,84.8903222612486,73.04006277745538,81.4668338555994,73.27567821295627,73.5566749537747,75.97242757625119,74.41678082706892,76.38710265123446,78.0563301913842,83.31285417659706,77.52128655141163,71.19895321109217,77.64881582732484,77,86,95,90,90,77,86,87,79,93,74,82,88,93,85,74,84.75
84.76788741247898,74.88209751192798,78.77394604448004,81.30023071470674,80.0656002720171,84.53844591761056,81.46256389696698,74.76100028151765,89.9603590499615,80.03921549669435,78.33084704689566,83.88717529528104,80.31480290965355,81.06368914469982,91.52846817300662,77.69194103872795,81.46051688791417,87,75,77,84,76,80,81,75,91,79,82,79,81,83,96,82,81.75
79.93858956568467,82.11028659583397,86.88497371367684,73.99472388481965,71.69961457838912,78.59181768267091,73.35777924047521,79.40323729814345,84.0398925164181,77.07364971801033,74.39326115186493,81.87407984434839,85.8401114588475,73.05252684318859,85.62855602730157,85.61392505446328,79.59356407338353,76,83,91,75,70,82,74,79,89,76,73,79,89,74,84,81,79.69
79.87544471894694,81.19742028252223,86.11508883146188,73.32455896506852,75.65287710855308,73.02282704192366,75.11490343194285,82.76938598634536,68.37994678851045,70.79977084733592,81.9909238906866,80.20520174267425,73.2893609740784,79.3770292137674,76.81109842062396,82.60639225316874,77.53326440610064,83,75,88,77,72,69,76,88,65,66,81,78,68,78,78,88,76.88
78.78231282560868,83.53792542583773,91.61982440893792,81.40026063171216,78.65640568544904,82.02199978257971,76.5833605654554,90.34960338409849,79.31012004495473,77.04509825534726,74.23131983137465,83.89586581450702,82.74570192061351,75.92299299940436,81.29202158208693,70.86698501541053,80.51636238583615,76,84,91,84,83,85,79,96,85,73,83,90,80,85,90,68,83.25
74.37351909239851,75.71244797741619,81.98531526482884,69.59457220338928,67.0569030730211,68.97152641240751,66.76582371545813,80.13195300582764,81.19186269215291,75.04974910677687,79.55514094545846,74.1184581199339,72.97310797852889,71.78347812176392,71.8967112601449,65.70965843548757,73.55438921281217,81,79,81,74,71,77,76,86,88,84,84,81,72,75,84,75,79.25
77.94210558047891,76.41916221137198,80.34763538283158,77.08844924463526,75.80731325459675,72.26486661240405,76.98159794655102,80.31201791652302,70.90413680702291,77.05820053084591,77.78604652008963,73.0305078443509,73.6815502379022,77.77388600627329,70.9537266709791,78.37045033868917,76.0451033190966,84,80,87,80,87,74,83,88,76,83,82,74,86,81,71,80,81.0
69.87251285986558,79.66355319332766,86.03842345510307,70.04550071965248,77.02032404003495,70.71557520375148,79.55405559715052,68.0229926827355,76.75221852030015,69.98433989371482,73.31436178266974,69.19415835242505,78.46103708264035,70.16438295596365,77.10910602482072,72.6287945868499,74.28383355943785,67,77,81,68,81,74,80,74,80,71,75,69,75,69,69,69,73.69
74.91261796596928,76.22375936196423,71.67585646666934,76.53681539266802,83.13665264673564,71.59450589580001,81.34403054133281,82.97546799240251,71.40420487982337,68.20970679951083,76.99478432582241,72.74794221112923,84.8279959207786,75.65901752746275,71.4739827847877,69.74918226990503,75.59165768642261,77,81,69,77,84,68,83,86,69,67,72,76,87,73,69,69,75.44
83.42530992263872,75.11986525676363,78.1949291244867,82.75479885274697,75.55449336753041,77.74614098348376,77.89294307807197,81.39240768476502,80.92950680473619,76.87521647091042,78.29403043466715,76.11689006956712,70.58772309258734,79.2637894141752,87.43674393134991,73.55718942372926,78.44637361951311,79,73,83,85,79,74,82,77,77,79,74,81,67,76,91,72,78.06
67.04374803581914,66.55525772561394,74.53185547744826,73.15132385481485,70.11620812175036,66.31880127563782,71.37078054203226,63.085785947153624,71.62602941812011,75.26651851427232,64.65290090066425,63.24630519968432,78.80608604230694,67.85009838630972,76.58863581355175,70.13890825784348,70.02182771956394,65,66,73,79,71,68,75,61,67,75,60,62,72,64,80,71,69.31
84.65216229372066,87.65399987591053,81.04194209469509,86.12442209590553,83.55448930430683,78.85946916140213,87.14934675205929,84.14539734403772,84.67681223620376,79.4111316613565,93.41893821724132,89.84550731035787,90.28271579928719,83.93471286621889,76.8160219309102,95.22652329087485,85.42459951465553,85,87,77,82,84,77,87,74,82,72,90,89,93,78,72,92,82.56
69.66442555247214,66.22591411240121,72.05392096491705,75.80551703251797,69.85466031207416,76.36278893219836,75.38491278508583,64.5880071554912,66.60096256420411,74.75759890890032,56.406850273449294,69.22263462667654,62.81575708437813,67.58714408533386,68.47581264735547,68.17869120296395,68.99909989002623,73,68,77,80,72,78,84,71,75,79,57,72,72,66,79,69,73.25
66.1677506754983,63.443338687917276,80.38861327015478,78.2663669568681,63.11872783477993,76.83964069257918,66.93172948369708,69.5749943027199,68.61268713657677,65.63031372979151,73.84831865409208,69.55848958894464,66.54629981996514,62.40610971705898,64.46108186746574,60.72215635805086,68.53228867351002,63,71,83,84,69,77,74,71,68,64,79,81,72,75,75,68,73.38
80.85167210957619,74.80722640607836,79.46275180490763,87.64106363555219,86.78705223210827,80.62916989698725,80.35513073678459,90.18992711460538,83.3943349692939,79.15152206811771,73.66046378189807,82.75992045832405,84.93717323041464,77.63229674493212,82.2465681431905,78.9726878929252,81.467435076606,90,64,73,87,82,73,69,90,82,79,73,69,76,72,70,69,76.12
78.03815147381967,66.51920318200303,77.849406451234,83.80515998185496,75.8013006919819,79.22094531089127,75.17855993635509,80.76052185127855,77.87569748213382,74.26210576640464,85.62107080814032,83.60297353747576,75.9337796501738,81.44725501690357,81.64537348391659,82.16981964487056,78.73320776683984,83,67,79,95,80,79,80,86,82,77,85,87,78,86,88,94,82.88
69.64931960528538,83.15363179042392,75.27210427063213,76.33145941805445,91.31000784656177,79.62996598886583,76.1889867080249,67.09412722148124,85.06941975499255,71.39455073121776,73.10340456776326,76.46383758982154,85.20265804376224,81.98679901858958,77.33141153605948,79.66205940345489,78.05273396843694,73,72,70,81,90,67,68,61,84,58,70,73,77,86,66,74,73.12
75.13979908196588,78.83999599414815,78.5084112702121,82.98557702472817,82.97761815851615,80.61161445734963,76.3299897585909,81.85083901827204,77.68188521530617,72.73215570275573,76.12528858676671,78.56436246524302,82.69280646464513,77.22408668553564,72.09573399012338,78.42543596280551,78.29909998981027,77,79,83,80,82,84,79,83,76,75,73,82,87,75,80,75,79.38
75.5060463360482,75.86795428027919,79.53812371553758,80.03338233621493,71.9677117738571,71.85804884552071,69.73777258098806,78.43284448716781,82.18286667745402,73.36335649622082,73.73161331214047,82.27267892026032,77.46655540184047,77.11994465977071,68.9841836058968,78.33240648216253,76.02471811945998,77,85,91,86,70,69,75,81,83,78,77,87,79,90,70,82,80.0
65.86804644002206,64.84362721289605,68.77987025873728,67.58476452532739,69.40572967064564,63.30881996994625,75.30780967490921,76.15215961515298,60.77701577186677,75.4060171709036,66.4610849934627,74.79860582748478,70.17149567923876,70.65760596297584,69.58823989546475,76.57437416373827,69.73032917704828,70,73,71,71,81,65,81,78,63,78,77,82,79,68,75,80,74.5
69.1810827283435,78.41822448464367,80.88567361541638,78.96072319367069,87.00251736258572,72.73428897734514,80.16554690393629,74.84856961426154,81.54605317273199,75.34057781236179,73.43964388165628,81.90938381032677,72.92121309587398,68.31539399646586,72.79478837509949,78.4741875239113,76.6836167842894,74,81,82,81,90,74,82,73,79,74,72,81,76,60,72,81,77.0
78.5743852003749,72.169838318922,78.20517677860957,64.82331683505149,69.39787411834993,70.17131585666894,71.04139430507685,72.03466338369043,75.06874622940042,69.390157251587,72.30933487720507,71.38857699081919,66.9847419229837,71.04585799703227,70.89589379295386,70.78878861742422,71.51812890475937,78,76,77,70,72,66,74,66,74,72,67,77,70,68,75,65,71.69
